ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,ContieneAccesibilidad
Cataluña,Girona,Ayuntamiento de Brunyola i Sant Martí Sapresa,http://www.brunyola.cat/,N
Cataluña,Girona,Ayuntamiento de Cabanes,http://www.cabanes.info/,N
Cataluña,Girona,Ayuntamiento de Cadaqués,http://www.cadaques.cat,S
Cataluña,Girona,Ayuntamiento de Caldes de Malavella,http://www.caldesdemalavella.cat,N
Cataluña,Girona,Ayuntamiento de Calonge i Sant Antoni,https://www.calonge.cat,N
Cataluña,Girona,Ayuntamiento de Campllong,http://www.campllong.cat/,S
Cataluña,Girona,Ayuntamiento de Camprodon,http://www.camprodon.cat,N
Cataluña,Girona,Ayuntamiento de Capmany,http://www.capmany.cat/,S
Cataluña,Girona,Ayuntamiento de Cassà de La Selva,http://www.cassa.cat,N
Cataluña,Girona,Ayuntamiento de Cistella,http://www.cistella.cat/,S
Cataluña,Girona,Ayuntamiento de Colera,http://www.colera.cat/,S
Cataluña,Girona,Ayuntamiento de Colomers,http://www.colomers.cat/,S
Cataluña,Girona,Ayuntamiento de Cornellà del Terri,http://www.cornelladelterri.cat,N
Cataluña,Girona,Ayuntamiento de Cruïlles, Monells I Sant Sadurní de L´heura,E
Cataluña,Girona,Ayuntamiento de Das,http://www.das.cat,S
Cataluña,Girona,Ayuntamiento de El Port de La Selva,http://www.elportdelaselva.cat,N
Cataluña,Girona,Ayuntamiento de Espinelves,http://www.espinelves.cat,S
Cataluña,Girona,Ayuntamiento de Esponellà,http://www.esponella.cat/,S
Cataluña,Girona,Ayuntamiento de Figueres,http://ca.figueres.cat,S
Cataluña,Girona,Ayuntamiento de Flaçà,http://www.flaca.cat/,S
Cataluña,Girona,Ayuntamiento de Foixà,http://www.foixa.cat/,S
Cataluña,Girona,Ayuntamiento de Fontcoberta,http://www.fontcoberta.cat,S
Cataluña,Girona,Ayuntamiento de Forallac,http://www.forallac.cat,N
Cataluña,Girona,Ayuntamiento de Fornells de La Selva,http://www.fornellsdelaselva.cat,S
Cataluña,Girona,Ayuntamiento de Fortià,http://www.fortia.cat/,S
Cataluña,Girona,Ayuntamiento de Garrigoles,http://www.garrigoles.cat,S
Cataluña,Girona,Ayuntamiento de Garriguella,http://www.garriguella.cat,S
Cataluña,Girona,Ayuntamiento de Ger,http://www.ajger.cat/,S
Cataluña,Girona,Ayuntamiento de Girona,https://web.girona.cat,N
Cataluña,Girona,Ayuntamiento de Gombrèn,http://www.gombren.cat/,S
Cataluña,Girona,Ayuntamiento de Gualta,http://www.gualta.cat/,S
Cataluña,Girona,Ayuntamiento de Guils de Cerdanya,http://www.guils.cat,S
Cataluña,Girona,Ayuntamiento de Hostalric,http://www.hostalric.cat,S
Cataluña,Girona,Ayuntamiento de Isòvol,http://www.isovol.cat/,S
Cataluña,Girona,Ayuntamiento de Jafre,http://www.jafre.cat/,S
Cataluña,Girona,Ayuntamiento de Juià,http://www.juia.cat/,S
Cataluña,Girona,Ayuntamiento de La Bisbal d´Empordà,http://www.labisbal.cat,N
Cataluña,Girona,Ayuntamiento de La Cellera de Ter,http://www.lacelleradeter.cat,N
Cataluña,Girona,Ayuntamiento de La Jonquera,http://www.lajonquera.cat,S
Cataluña,Girona,Ayuntamiento de La Selva de Mar,http://www.selvamar.cat/,S
Cataluña,Girona,Ayuntamiento de La Tallada d´Empordà,http://www.latallada.cat/,S
Cataluña,Girona,Ayuntamiento de La Vajol,http://www.lavajol.cat/,S
Cataluña,Girona,Ayuntamiento de La Vall d'en Bas,http://www.vallbas.cat,S
Cataluña,Girona,Ayuntamiento de L'Armentera,http://www.armentera.cat/,S
Cataluña,Girona,Ayuntamiento de Les Llosses,http://www.lesllosses.cat/,S
Cataluña,Girona,Ayuntamiento de Les Planes d´Hostoles,http://www.lesplanes.cat,S
Cataluña,Girona,Ayuntamiento de Les Preses,http://www.lespreses.cat,S
Cataluña,Girona,Ayuntamiento de Lladó,http://www.llado.cat/,S
Cataluña,Girona,Ayuntamiento de Llambilles,http://www.llambilles.cat/,N
Cataluña,Girona,Ayuntamiento de Llançà,http://www.llanca.cat,N
Cataluña,Girona,Ayuntamiento de Maçanet de Cabrenys,http://www.massanet.org,N
Cataluña,Girona,Ayuntamiento de Maià de Montcal,http://www.maia.cat,S
Cataluña,Girona,Ayuntamiento de Meranges,http://www.meranges.cat/,S
Cataluña,Girona,Ayuntamiento de Mollet de Peralada,http://www.molletperalada.cat/,S
Cataluña,Girona,Ayuntamiento de Molló,http://www.mollo.cat/,N
Cataluña,Girona,Ayuntamiento de Montagut I Oix,http://www.montagut-oix.cat/,S
Cataluña,Girona,Ayuntamiento de Mont-ras,http://www.mont-ras.cat,S
Cataluña,Girona,Ayuntamiento de Navata,http://www.navata.cat/,S
Cataluña,Girona,Ayuntamiento de Olot,http://www.olot.cat,S
Cataluña,Girona,Ayuntamiento de Ordis,http://www.ordis.cat/,S
Cataluña,Girona,Ayuntamiento de Osor,http://www.osor.cat/,N
Cataluña,Girona,Ayuntamiento de Palafrugell,https://www.palafrugell.cat,S
Cataluña,Girona,Ayuntamiento de Palamós,http://www.palamos.cat/,N
Cataluña,Girona,Ayuntamiento de Palau de Santa Eulàlia,http://www.palaudesantaeulalia.cat/,S
Cataluña,Girona,Ayuntamiento de Palol de Revardit,http://www.palol.cat/,S
Cataluña,Girona,Ayuntamiento de Pardines,http://www.pardines.cat/,S
Cataluña,Girona,Ayuntamiento de Parlavà,http://www.parlava.cat/,S
Cataluña,Girona,Ayuntamiento de Planoles,http://www.planoles.cat/,S
Cataluña,Girona,Ayuntamiento de Pont de Molins,http://www.pontdemolins.cat/,S
Cataluña,Girona,Ayuntamiento de Porqueres,http://www.porqueres.cat/,S
Cataluña,Girona,Ayuntamiento de Portbou,http://www.portbou.cat,S
Cataluña,Girona,Ayuntamiento de Quart,https://www.quart.cat,S
Cataluña,Girona,Ayuntamiento de Queralbs,http://www.ajqueralbs.cat/,S
Cataluña,Girona,Ayuntamiento de Rabós,http://www.rabos.cat/,S
Cataluña,Girona,Ayuntamiento de Regencós,http://www.regencos.cat/,S
Cataluña,Girona,Ayuntamiento de Ribes de Freser,http://www.ajribesdefreser.cat,N
Cataluña,Girona,Ayuntamiento de Riells I Viabrea,http://www.riellsiviabrea.cat,N
Cataluña,Girona,Ayuntamiento de Ripoll,http://www.ripoll.cat,N
Cataluña,Girona,Ayuntamiento de Riudarenes,http://www.ajuntamentderiudarenes.cat/,S
Cataluña,Girona,Ayuntamiento de Riudaura,http://www.riudaura.cat/,S
Cataluña,Girona,Ayuntamiento de Riudellots de La Selva,http://www.riudellots.cat,N
Cataluña,Girona,Ayuntamiento de Roses,https://www.roses.cat,S
Cataluña,Girona,Ayuntamiento de Rupià,http://www.rupia.cat/,S
Cataluña,Girona,Ayuntamiento de Sales de Llierca,http://www.salesdellierca.cat/,S
Cataluña,Girona,Ayuntamiento de Salt,https://www.viladesalt.cat,S
Cataluña,Girona,Ayuntamiento de Sant Andreu Salou,http://www.santandreusalou.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Aniol de Finestres,http://www.santaniol.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Feliu de Buixalleu,http://www.santfeliudebuixalleu.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Feliu de Guíxols,https://www.guixols.cat,N
Cataluña,Girona,Ayuntamiento de Sant Gregori,http://www.santgregori.cat,S
Cataluña,Girona,Ayuntamiento de Sant Hilari Sacalm,http://www.santhilari.cat,N
Cataluña,Girona,Ayuntamiento de Sant Joan de Les Abadesses,http://www.santjoandelesabadesses.cat,N
Cataluña,Girona,Ayuntamiento de Sant Joan de Mollet,http://www.santjoandemollet.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Joan Les Fonts,http://www.santjoanlesfonts.cat,S
Cataluña,Girona,Ayuntamiento de Sant Julià de Ramis,http://www.santjuliaderamis.cat,N
Cataluña,Girona,Ayuntamiento de Sant Julià del Llor i Bonmatí,http://www.stjuliabonmati.com/,S
Cataluña,Girona,Ayuntamiento de Sant Martí de Llémena,http://www.smartillemena.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Martí Vell,http://www.santmartivell.cat/,N
Cataluña,Girona,Ayuntamiento de Sant Miquel de Campmajor,http://www.santmiqueldecampmajor.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Miquel de Fluvià,http://www.santmiquelfluvia.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Mori,http://www.santmori.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Pau de Segúries,http://www.santpauseguries.cat/,S
Cataluña,Girona,Ayuntamiento de Sant Pere Pescador,http://www.santpere.cat,N
Cataluña,Girona,Ayuntamiento de Santa Coloma de Farners,http://www.scf.cat,N
Cataluña,Girona,Ayuntamiento de Santa Cristina d´Aro,http://www.santacristina.cat/,N
Cataluña,Girona,Ayuntamiento de Santa Llogaia d´Àlguema,http://www.santallogaia.cat/,S
Cataluña,Girona,Ayuntamiento de Saus, Camallera i Llampaies,E
Cataluña,Girona,Ayuntamiento de Serra de Daró,http://www.serradedaro.cat/,S
Cataluña,Girona,Ayuntamiento de Setcases,http://www.setcases.cat/,S
Cataluña,Girona,Ayuntamiento de Sils,http://www.sils.cat,S
Cataluña,Girona,Ayuntamiento de Susqueda,http://www.susqueda.cat,S
Cataluña,Girona,Ayuntamiento de Terrades,http://www.terrades.cat/,S
Cataluña,Girona,Ayuntamiento de Torrent,http://www.torrent.cat/,S
Cataluña,Girona,Ayuntamiento de Torroella de Fluvià,http://www.torroelladefluvia.cat/,S
Cataluña,Girona,Ayuntamiento de Torroella de Montgrí,https://www.torroella-estartit.cat,N
Cataluña,Girona,Ayuntamiento de Tortellà,http://www.tortella.cat/,S
Cataluña,Girona,Ayuntamiento de Toses,http://www.toses.cat/,S
Cataluña,Girona,Ayuntamiento de Tossa de Mar,https://www.tossademar.cat/ca/,S
Cataluña,Girona,Ayuntamiento de Ullà,http://webspobles.ddgi.cat/sites/ulla/default.aspx,N
Cataluña,Girona,Ayuntamiento de Ullastret,http://www.ullastret.cat/,S
Cataluña,Girona,Ayuntamiento de Ultramort,http://www.ultramort.cat/,S
Cataluña,Girona,Ayuntamiento de Urús,http://www.urus.cat/,S
Cataluña,Girona,Ayuntamiento de Vall-llobrega,http://www.vall-llobrega.cat/,N
Cataluña,Girona,Ayuntamiento de Ventalló,http://www.ventallo.cat/,S
Cataluña,Girona,Ayuntamiento de Verges,http://www.verges.cat,S
Cataluña,Girona,Ayuntamiento de Vidrà,http://www.vidra.cat/,S
Cataluña,Girona,Ayuntamiento de Vidreres,http://www.vidreres.cat,S
Cataluña,Girona,Ayuntamiento de Vilabertran,http://www.vilabertran.cat,S
Cataluña,Girona,Ayuntamiento de Vilablareix,http://www.vilablareix.cat/,N
Cataluña,Girona,Ayuntamiento de Viladamat,http://www.viladamat.cat/,N
Cataluña,Girona,Ayuntamiento de Viladasens,http://www.viladasens.org/,S
Cataluña,Girona,Ayuntamiento de Viladrau,http://www.viladrau.cat,N
Cataluña,Girona,Ayuntamiento de Vilajuïga,http://www.vilajuiga.cat,N
Cataluña,Girona,Ayuntamiento de Vilallonga de Ter,http://www.vilallongadeter.cat/,S
Cataluña,Girona,Ayuntamiento de Vilamacolum,http://www.vilamacolum.cat/,S
Cataluña,Girona,Ayuntamiento de Vilamalla,http://www.vilamalla.cat/,S
Cataluña,Girona,Ayuntamiento de Vilamaniscle,http://www.vilamaniscle.cat/,S
Cataluña,Girona,Ayuntamiento de Vilanant,http://www.vilanant.cat/,S
Cataluña,Girona,Ayuntamiento de Vilaür,http://www.vilaur.cat,S
Cataluña,Girona,Ayuntamiento de Vilobí d´Onyar,http://www.vilobidonyar.cat,S
Cataluña,Girona,Ayuntamiento de Vilopriu,http://www.vilopriu.cat/,S
Cataluña,Lleida,Ayuntamiento de Abella de La Conca,http://abellaconca.ddl.net,S
Cataluña,Lleida,Ayuntamiento de Àger,https://www.ager.cat,S
Cataluña,Lleida,Ayuntamiento de Agramunt,http://www.agramunt.cat,S
Cataluña,Lleida,Ayuntamiento de Aitona,http://www.aitona.cat,N
Cataluña,Lleida,Ayuntamiento de Alàs i Cerc,http://alascerc.ddl.net,S
Cataluña,Lleida,Ayuntamiento de Albatàrrec,https://albatarrec.cat,N
Cataluña,Lleida,Ayuntamiento de Albesa,https://www.albesa.cat,S
Cataluña,Lleida,Ayuntamiento de Alcanó,http://alcano.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Alcarràs,https://www.alcarras.cat,S
Cataluña,Lleida,Ayuntamiento de Alcoletge,http://www.alcoletge.cat,S
Cataluña,Lleida,Ayuntamiento de Alfarràs,http://ajuntamentalfarras.cat/,N
Cataluña,Lleida,Ayuntamiento de Alfés,http://www.alfes.cat,S
Cataluña,Lleida,Ayuntamiento de Algerri,http://algerri.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Alguaire,http://www.alguaire.cat/,S
Cataluña,Lleida,Ayuntamiento de Alins,http://alins.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Almacelles,http://www.almacelles.cat/,S
Cataluña,Lleida,Ayuntamiento de Almatret,http://almatret.ddl.net/,N
Cataluña,Lleida,Ayuntamiento de Almenar,https://almenar.cat,S
Cataluña,Lleida,Ayuntamiento de Alòs de Balaguer,http://www.alosbalaguer.cat/,S
Cataluña,Lleida,Ayuntamiento de Alpicat,http://www.alpicat.cat,S
Cataluña,Lleida,Ayuntamiento de Anglesola,http://www.anglesola.cat,S
Cataluña,Lleida,Ayuntamiento de Arbeca,https://www.arbeca.cat,N
Cataluña,Lleida,Ayuntamiento de Arsèguel,http://arseguel.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Artesa de Lleida,http://artesalleida.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Artesa de Segre,http://www.artesadesegre.cat/,S
Cataluña,Lleida,Ayuntamiento de Aspa,http://aspa.ddl.net/?lang=ca,S
Cataluña,Lleida,Ayuntamiento de Baix Pallars,http://baixpallars.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Balaguer,http://www.balaguer.cat/portal/,N
Cataluña,Lleida,Ayuntamiento de Barbens,http://barbens.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Bassella,http://bassella.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Bausen,http://bausen.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Belianes,http://belianes.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Bellaguarda,https://www.bellaguarda.cat/,N
Cataluña,Lleida,Ayuntamiento de Bellcaire d'Urgell,http://www.bellcairedurgell.cat/,S
Cataluña,Lleida,Ayuntamiento de Bellmunt d'Urgell,http://bellmunt.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Bellpuig,https://www.bellpuig.cat,S
Cataluña,Lleida,Ayuntamiento de Bellver de Cerdanya,http://www.bellver.org/,S
Cataluña,Lleida,Ayuntamiento de Biosca,http://biosca.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Bossòst,http://www.bossost.es,N
Cataluña,Lleida,Ayuntamiento de Bovera,http://bovera.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Cabanabona,http://cabanabona.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Cabó,http://cabo.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Camarasa,http://www.ccnoguera.cat/,S
Cataluña,Lleida,Ayuntamiento de Castell de Mur,http://castellmur.cat/,S
Cataluña,Lleida,Ayuntamiento de Castellar de La Ribera,http://castellarribera.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Castelldans,http://castelldans.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Castellnou de Seana,http://castellnouseana.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Castelló de Farfanya,http://castellofarfanya.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Castellserà,http://www.castellsera.cat/,S
Cataluña,Lleida,Ayuntamiento de Cava,http://cava.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Cervera,http://www.cerverapaeria.cat,S
Cataluña,Lleida,Ayuntamiento de Cervià de Les Garrigues,http://www.cerviadelesgarrigues.cat/,S
Cataluña,Lleida,Ayuntamiento de Ciutadilla,http://www.ciutadilla.cat/,S
Cataluña,Lleida,Ayuntamiento de Clariana de Cardener,http://clarianacardener.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Coll de Nargó,http://collnargo.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Conca de Dalt,http://www.concadalt.cat,N
Cataluña,Lleida,Ayuntamiento de Corbins,http://www.corbins.cat,N
Cataluña,Lleida,Ayuntamiento de Cubells,http://cubells.cat/,N
Cataluña,Lleida,Ayuntamiento de El Cogul,http://www.cogul.cat/,N
Cataluña,Lleida,Ayuntamiento de El Palau d'Anglesola,http://www.elpalaudanglesola.com,N
Cataluña,Lleida,Ayuntamiento de El Poal,http://poal.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de El Pont de Bar,http://pontbar.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de El Pont de Suert,http://www.elpontdesuert.com,S
Cataluña,Lleida,Ayuntamiento de El Soleràs,http://soleras.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de El Vilosell,http://www.vilosell.cat/,S
Cataluña,Lleida,Ayuntamiento de Els Alamús,http://alamus.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Els Omellons,http://omellons.cat/,S
Cataluña,Lleida,Ayuntamiento de Els Omells de Na Gaia,http://www.omellsdenagaia.cat/,S
Cataluña,Lleida,Ayuntamiento de Els Plans de Sió,http://planssio.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Els Torms,http://www.elstorms.cat/,S
Cataluña,Lleida,Ayuntamiento de Es Bòrdes,http://www.esbordes.org/,N
Cataluña,Lleida,Ayuntamiento de Espot,http://espot.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Estamariu,http://estamariu.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Estaràs,http://estaras.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Esterri d'Àneu,http://www.esterrianeu.cat,N
Cataluña,Lleida,Ayuntamiento de Esterri de Cardós,http://esterricardos.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Fígols i Alinyà,http://figolsalinya.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Fondarella,http://fondarella.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Foradada,http://www.foradada.cat/,S
Cataluña,Lleida,Ayuntamiento de Fulleda,http://fulleda.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Gavet de La Conca,https://gavet.cat,S
Cataluña,Lleida,Ayuntamiento de Gimenells i El Pla de La Font,http://www.gimenells.cat/,S
Cataluña,Lleida,Ayuntamiento de Golmés,http://golmes.ddl.net,S
Cataluña,Lleida,Ayuntamiento de Granyanella,http://granyanella.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Granyena de Les Garrigues,http://granyenagarrigues.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Granyena de Segarra,http://granyenasegarra.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Guimerà,http://guimera.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Guissona,http://www.guissona.cat,N
Cataluña,Lleida,Ayuntamiento de Guixers,http://www.guixers.cat/,S
Cataluña,Lleida,Ayuntamiento de Ivars de Noguera,http://ivarsnoguera.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Ivars d'Urgell,http://www.ivarsdurgell.cat,S
Cataluña,Lleida,Ayuntamiento de Ivorra,http://ivorra.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Josa i Tuixén,http://tuixent.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Juncosa,http://juncosa.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Juneda,http://www.juneda.cat,N
Cataluña,Lleida,Ayuntamiento de La Coma i La Pedra,http://www.comapedra.cat/,S
Cataluña,Lleida,Ayuntamiento de La Floresta,http://floresta.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de La Fuliola,http://www.fuliola.cat/,S
Cataluña,Lleida,Ayuntamiento de La Granadella,http://www.lagranadella.cat/,N
Cataluña,Lleida,Ayuntamiento de La Granja d'Escarp,http://granjaescarp.ddl.net,S
Cataluña,Lleida,Ayuntamiento de La Guingueta d'Àneu,http://guingueta.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de La Pobla de Cérvoles,http://poblacervoles.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de La Pobla de Segur,http://www.lapobladesegur.cat/es/,N
Cataluña,Lleida,Ayuntamiento de La Portella,http://www.laportella.cat/,S
Cataluña,Lleida,Ayuntamiento de La Sentiu de Sió,http://sentiu.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de La Seu d'Urgell,https://www.laseu.cat,S
Cataluña,Lleida,Ayuntamiento de La Vall de Boí,https://www.ajuntamentvalldeboi.cat,S
Cataluña,Lleida,Ayuntamiento de La Vansa i Fórnols,http://vansafornols.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de L'Albagés,https://albages.cat,N
Cataluña,Lleida,Ayuntamiento de L'Albi,http://www.albi.cat,S
Cataluña,Lleida,Ayuntamiento de Les,http://www.les.es,N
Cataluña,Lleida,Ayuntamiento de Les Avellanes i Santa Linya,http://avellanes.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Les Borges Blanques,http://www.lesborgesblanques.cat,S
Cataluña,Lleida,Ayuntamiento de Les Valls d'Aguilar,http://vallsaguilar.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Les Valls de Valira,http://vallsvalira.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de L'Espluga Calba,http://esplugacalba.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Linyola,http://linyola.ddl.net/,N
Cataluña,Lleida,Ayuntamiento de Lladurs,http://lladurs.ddl.net/,N
Cataluña,Lleida,Ayuntamiento de Llardecans,http://llardecans.ddl.net/,N
Cataluña,Lleida,Ayuntamiento de Llavorsí,http://llavorsi.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Lles de Cerdanya,http://lles.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Llimiana,http://llimiana.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Llobera,https://www.ajuntamentdellobera.cat,N
Cataluña,Lleida,Ayuntamiento de Maials,http://www.maials.cat,S
Cataluña,Lleida,Ayuntamiento de Maldà,http://www.malda.cat/,S
Cataluña,Lleida,Ayuntamiento de Massalcoreig,http://www.massalcoreig.cat/,S
Cataluña,Lleida,Ayuntamiento de Massoteres,http://massoteres.ddl.net/,S
Cataluña,Lleida,Ayuntamiento de Menàrguens,http://menarguens.ddl.net/,S
